CAD_E|CAPSM10011186//12/24/2010 12:03:28 AM
CAD_U|CAPSM|E63|AIQ|20101224000328|A-32L|||//12/24/2010 12:03:28 AM
CAD_U|CAFKU|E4368|AIQ|20100805125956|FKU-2|||//12/24/2010 7:40:59 AM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 7:41:00 AM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 7:41:00 AM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 7:41:00 AM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 7:41:01 AM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 7:41:02 AM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 7:41:02 AM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 7:41:03 AM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 7:41:03 AM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 7:41:03 AM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 7:41:04 AM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 7:41:04 AM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 7:41:04 AM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 7:41:05 AM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 7:41:05 AM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 7:41:05 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 7:41:06 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 7:41:06 AM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 7:41:06 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 7:41:07 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 7:41:07 AM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 7:41:07 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 7:41:08 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 7:41:08 AM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 7:41:08 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 7:41:08 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 7:41:08 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 7:41:08 AM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 7:41:08 AM
CAD_U|CASLU|VNT1|AIQ|20101130095426|VNT|||//12/24/2010 7:49:59 AM
CAD_U|CASLU|VNT2|AIQ|20101206085049|VNT|||//12/24/2010 7:50:14 AM
CAD_U|CASLU|VNT3|AIQ|20101215084435|VNT|||//12/24/2010 7:50:31 AM
CAD_U|CASLU|VNT3|AIQ|20101215084435|VNT|||//12/24/2010 7:51:42 AM
CAD_U|CASLU|96DUTY|AIQ|20100904093141|VNT|||//12/24/2010 7:51:47 AM
CAD_U|CASLU|96STAFF|AIQ|20100904093136|VNT|||//12/24/2010 7:52:02 AM
CAD_U|CABEU|E4673|OFF//12/24/2010 7:53:55 AM
CAD_U|CABEU|E4656|OFF//12/24/2010 7:54:06 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:31 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:31 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:31 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:36 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:36 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:57:36 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 7:58:08 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 7:58:08 AM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 7:58:08 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 7:58:09 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 7:58:09 AM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 7:58:09 AM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 7:58:10 AM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 7:58:10 AM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 7:58:10 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 7:58:11 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 7:58:11 AM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 7:58:11 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:58:12 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:58:12 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 7:58:12 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 7:58:13 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 7:58:13 AM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 7:58:13 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 7:58:14 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 7:58:14 AM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 7:58:14 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 7:58:15 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 7:58:16 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 7:58:16 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 7:58:17 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 7:58:17 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 7:58:17 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 7:58:18 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 7:58:18 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 7:58:18 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 7:58:19 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 7:58:19 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 7:58:19 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 7:58:20 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 7:58:20 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 7:58:20 AM
CAD_U|CASLC|E30|AIQ|20101224055738|R-17A|||//12/24/2010 7:59:35 AM
CAD_U|CASLC|E42V|AIQ|20101224080001|I-11A|||//12/24/2010 8:00:01 AM
CAD_U|CASLC|E43V|AIQ|20101224080002|C-7A|||//12/24/2010 8:00:02 AM
CAD_U|CASLC|E42V|AIQ|20101224080003|I-11A|||//12/24/2010 8:00:03 AM
CAD_U|CASLC|E43V|AIQ|20101224080003|C-7A|||//12/24/2010 8:00:04 AM
CAD_U|CASLC|E42|OFF//12/24/2010 8:00:07 AM
CAD_U|CASLC|E43|OFF//12/24/2010 8:00:07 AM
CAD_U|CASLC|E40|AIQ|20101222145307|K-11A|||//12/24/2010 8:00:48 AM
CAD_U|CASLU|E3461|AIQ|20101220163541|D-15A|||//12/24/2010 8:03:25 AM
CAD_U|CASLC|E62|AIQ|20101223223326|A-24C|||//12/24/2010 8:06:13 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:35 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:35 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:35 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:40 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:40 AM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 8:06:40 AM
CAD_U|CASLU|B3416|AIQ|20101224080822|A-22A|||//12/24/2010 8:08:22 AM
CAD_U|CASLU|B3416|AOR|20101224080827|A-22A|||//12/24/2010 8:08:28 AM
CAD_E|CASLU10011191|CASLU||20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||//12/24/2010 8:13:23 AM
CAD_E|CASLU10011191|CASLU||20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||//12/24/2010 8:13:25 AM
CAD_E|CASLU10011191|CASLU||20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||//12/24/2010 8:13:25 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:13:32 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:13:32 AM
CAD_U|CASLU|B3416|DSP|20101224081332|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:13:32 AM
CAD_U|CASLC|ME20|DSP|20101224081332|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:13:32 AM
CAD_U|CAPSM|E64|DSP|20101224081332|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:13:32 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:13:40 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:13:42 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:14:07 AM
CAD_U|CASLU|E3467|AIQ|20101223173424|B-7A|||//12/24/2010 8:15:21 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:15:34 AM
CAD_U|CASLU|B3416|DSP|20101224081332|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:15:34 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:15:34 AM
CAD_U|CAPSM|E64|DSP|20101224081332|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:15:34 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:15:34 AM
CAD_U|CASLC|ME20|DSP|20101224081332|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:15:34 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:15:50 AM
CAD_U|CASLC|ME20|ENR|20101224081550|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:15:50 AM
CAD_U|CASLC|ME20|ENR|20101224081550|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:15:51 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:52 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:52 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:52 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:57 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:57 AM
CAD_U|CAFKU|MIR1|AIQ|20101221083123|FKU-2|||//12/24/2010 8:15:57 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:16:08 AM
CAD_U|CASLU|B3416|ENR|20101224081608|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:16:08 AM
CAD_U|CASLU|B3416|ENR|20101224081608|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:16:08 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:09 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:09 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:09 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:14 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:14 AM
CAD_U|CAFKU|MIR3|AIQ|20101220081410|FKU-1A|||//12/24/2010 8:16:14 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:16:15 AM
CAD_U|CAPSM|E64|ENR|20101224081614|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:16:15 AM
CAD_U|CAPSM|E64|ENR|20101224081614|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:16:15 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:28 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:28 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:28 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:34 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:34 AM
CAD_U|CAFKU|MIR4|AIQ|20101223082018|FKU-2|||//12/24/2010 8:16:34 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:16:56 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:17:19 AM
CAD_U|CASLU|B3416|ENR|20101224081608|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:17:19 AM
CAD_U|CAPSM|E64|ENR|20101224081614|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:17:19 AM
CAD_U|CASLC|ME20|ENR|20101224081550|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:17:19 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:17:27 AM
CAD_U|CASLC|E36|AIQ|20101224055745|D-12A|||//12/24/2010 8:20:40 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:22:24 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:23:03 AM
CAD_U|CASLC|ME20|ONS|20101224082303|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:03 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:23:20 AM
CAD_U|CASLU|B3416|ENR|20101224081608|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:20 AM
CAD_U|CAPSM|E64|ENR|20101224081614|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:20 AM
CAD_U|CASLC|ME20|ONS|20101224082303|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:20 AM
CAD_U|CASLU|B3416|ACK|20101224082321|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:22 AM
CAD_U|CAPSM|E64|ACK|20101224082321|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:22 AM
CAD_U|CASLU|B3416|ENR|20101224082324|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:24 AM
CAD_U|CAPSM|E64|ENR|20101224082324|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:24 AM
CAD_U|CASLU|B3416|ENR|20101224082324|A-22A|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:24 AM
CAD_U|CAPSM|E64|ENR|20101224082324|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:24 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:23:31 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||B3416,ME20,E64//12/24/2010 8:23:50 AM
CAD_U|CAPSM|E64|ONS|20101224082349|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:23:50 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:26:24 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:26:24 AM
CAD_U|CASLU|B3416|AIQ|20101224082624|A-22A|||//12/24/2010 8:26:24 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:26:25 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:26:41 AM
CAD_U|CAPSM|E64|ONS|20101224082349|A-32M|10011191|FSCA|CASLU2010009939//12/24/2010 8:26:41 AM
CAD_U|CASLC|ME20|ONS|20101224082303|E-19B|10011191|FSCA|CASLU2010009939//12/24/2010 8:26:41 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FSCA|FIRE, COMMERCIAL ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:26:44 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:08 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:08 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:08 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:14 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:14 AM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 8:28:14 AM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 8:30:16 AM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 8:30:16 AM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 8:30:17 AM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 8:30:17 AM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 8:30:17 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 8:30:17 AM
CAD_U|CACDF|C406|AIQ|20100811114507|BVHB|||//12/24/2010 8:30:17 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FFA|FIRE, FALSE ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||ME20,E64//12/24/2010 8:30:17 AM
CAD_U|CAPSM|E64|ONS|20101224082349|A-32M|10011191|FFA|CASLU2010009939//12/24/2010 8:30:17 AM
CAD_U|CASLC|ME20|ONS|20101224082303|E-19B|10011191|FFA|CASLU2010009939//12/24/2010 8:30:17 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 8:30:18 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 8:30:18 AM
CAD_U|CABEU|D4641|AIQ|20100721171102|BEU-30|||//12/24/2010 8:30:18 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 8:30:19 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 8:30:19 AM
CAD_U|CABEU|D4643|AIQ|20100726075237|BEU-30|||//12/24/2010 8:30:19 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 8:30:20 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 8:30:20 AM
CAD_U|CABEU|D4645|AIQ|20100810083056|BEU-30|||//12/24/2010 8:30:20 AM
CAD_U|CAFKU|D4341|AIQ|20100802150352|FKU-1A|||//12/24/2010 8:30:22 AM
CAD_U|CAFKU|D4341|AIQ|20100802150352|FKU-1A|||//12/24/2010 8:30:22 AM
CAD_E|CASLU10011191|CASLU2010009939|LAETITIA VINEYARD DR  SLO|20101224081323|FFA|FIRE, FALSE ALARM|-120.534459|35.092353|453 LAETITIA VINEYARD DR |SLO_CO| N HWY 101| DEAD-END|735_F_2/36_T32S_R13E_M||||E64//12/24/2010 8:30:22 AM
CAD_U|CASLC|ME20|AIQ|20101224083022|E-19B|||//12/24/2010 8:30:22 AM
CAD_U|CAFKU|E4352|AIQ|20100805130713|FKU-2|||//12/24/2010 8:30:23 AM
